fname,telescope,filter,plate_scale,n_stars,median,mean,std,max,mad_sigma,iqr_p16_p84,flag_high_scatter,flag_very_soft,flag_few_stars,any_flag
LSQ14age_V_comb_dup.fits,dup,V,0.23,25,0.8007302224597013,0.807655236444717,0.09371075482585932,1.1282636500388918,0.033399498961703904,0.0802172874076652,False,False,False,False
LSQ14ahc_B_comb_dup.fits,dup,B,0.23,25,0.8346798647831174,0.8780688083772324,0.11011633305136866,1.30607086399426,0.017106139774054722,0.0625076326668983,False,False,False,False
LSQ14ahc_V_comb_dup.fits,dup,V,0.23,25,1.0222484098242663,1.0683740270895443,0.1791123750484261,1.5349102306429245,0.17266940285510907,0.331371785207053,False,False,False,False
LSQ14ahm_B_comb_dup.fits,dup,B,0.23,25,1.2468112284634931,1.4140150371720681,0.36852978255561647,2.1718052485722996,0.03614022274993836,0.8276584265817697,False,False,False,False
LSQ14ahm_V_comb_dup.fits,dup,V,0.23,25,1.2905534494563997,1.4147732882914517,0.319656080865008,2.1044052998982807,0.20892634013689684,0.7320474909031807,False,False,False,False
LSQ14ajn_B_comb_dup.fits,dup,B,0.23,19,0.9747135438637508,1.1121300336416704,0.34610493878016224,2.167450690906937,0.04311843936322608,0.15864522423318095,False,False,False,False
LSQ14ajn_V_comb_dup.fits,dup,V,0.23,24,0.9156756091792342,1.063108920778671,0.35404224149822305,2.1531467877376347,0.034103504533739004,0.5411770499766007,False,False,False,False
LSQ14ajn_V_comb_swo.fits,swo,V,0.43,25,1.4417649671375061,1.5994970075053099,0.44733343499041894,3.188673386734401,0.07669320888304089,0.2053998013701055,False,False,False,False
LSQ14asu_B_comb_dup.fits,dup,B,0.23,23,1.009099466795698,1.0036502712046,0.019324752334333905,1.0456424411144996,0.020602730792107945,0.03725627185647318,False,False,False,False
LSQ14asu_V_comb_dup.fits,dup,V,0.23,25,0.9587593909631165,0.9794936378734362,0.06108829934916191,1.172892310729608,0.024980840398670563,0.08391311630687681,False,False,False,False
LSQ14asu_V_comb_swo.fits,swo,V,0.43,25,1.5270246615470615,1.4969792233190737,0.11032494905409966,1.6540942287605016,0.09374663666434561,0.14116761032535607,False,False,False,False
LSQ14auy_B_comb_dup.fits,dup,B,0.23,25,0.9839859040856377,1.0117851121747783,0.14910604324272156,1.6884791676733706,0.061891082918541965,0.11543946962828455,False,False,False,False
LSQ14auy_V_comb_dup.fits,dup,V,0.23,24,0.9261339029022319,0.9826978563436833,0.16520380722833117,1.5799833403218995,0.10715630301492234,0.23265067904286219,False,False,False,False
LSQ14azy_B_comb_dup.fits,dup,B,0.23,16,1.1701711802368568,1.1974199991625607,0.16706755021728462,1.8053263779897812,0.04297482618707725,0.09234863297673268,False,False,False,False
LSQ14azy_V_comb_dup.fits,dup,V,0.23,23,1.01614643884184,1.207852433730589,0.4305034557693323,2.4835131562767025,0.04314056776683247,0.6171576345734526,False,False,False,False
LSQ14ba_B_comb_dup.fits,dup,B,0.23,24,1.0249645628469624,1.0462935578290888,0.06169261813684387,1.2022148035705142,0.03921435979813677,0.105428630186296,False,False,False,False
LSQ14ba_V_comb_dup.fits,dup,V,0.23,25,0.8907621722352284,0.9114803141854892,0.13146411515593984,1.5323971351937975,0.024832543020168827,0.056812871457840974,False,False,False,False
LSQ14bbv_B_comb_dup.fits,dup,B,0.23,25,0.9924034677322846,1.0163270415361416,0.11360567179477062,1.4099386202916118,0.025604914643116917,0.05370726187646191,False,False,False,False
LSQ14bbv_V_comb_dup.fits,dup,V,0.23,25,0.9187699117302397,0.9600442271106969,0.09312377025038958,1.2481564570337786,0.029688918578305985,0.1319988648012187,False,False,False,False
LSQ14bjj_B_comb_dup.fits,dup,B,0.23,25,1.1348561213184742,1.175191183078714,0.13471142598622743,1.7561589753755347,0.04075081988422403,0.09327974755763191,False,False,False,False
LSQ14bjj_V_comb_dup.fits,dup,V,0.23,25,1.047226068550247,1.0966592967170683,0.21288758038524797,2.108238523754798,0.02220638840090901,0.05923379257284389,False,False,False,False
LSQ14fms_B_comb_dup.fits,dup,B,0.23,21,1.084527006987492,1.1202044593520197,0.17966834374752313,1.8943448375929188,0.03725392594791213,0.05615492233729258,False,False,False,False
LSQ14fms_V_comb_dup.fits,dup,V,0.23,25,0.9923514769977732,1.0707964656511257,0.2513425772075766,2.0326692373355426,0.03451068524652752,0.09135342798223922,False,False,False,False
LSQ14foj_B_comb_dup.fits,dup,B,0.23,14,1.0138526692161642,1.1620160775248096,0.32888475865934874,1.9860834472405582,0.013219584062862912,0.25582147020781965,False,False,False,False
LSQ14foj_V_comb_dup.fits,dup,V,0.23,21,0.9122615545410705,1.082046633858765,0.3194601075021176,1.8362250880332638,0.03179831626863508,0.5136345297345307,False,False,False,False
LSQ14fom_V_comb_swo.fits,swo,V,0.43,25,1.574676878711113,1.7052709413574691,0.43497988866649595,3.209641750583321,0.12661502018905002,0.3149610648020591,False,False,False,False
LSQ14gfb_B_comb_dup.fits,dup,B,0.23,25,1.0899489095013768,1.0982801154604225,0.030874886552054337,1.2267685662645538,0.016509100469561572,0.02895096745072978,False,False,False,False
LSQ14gfb_V_comb_dup.fits,dup,V,0.23,25,0.8675147603513294,0.9489925220248898,0.24662451167228355,1.8813085907962224,0.025447780653038935,0.07201562314295584,False,False,False,False
LSQ14gfb_V_comb_swo.fits,swo,V,0.43,25,1.7131843325904519,1.718308162508204,0.0286828532162775,1.8012793731032328,0.019196525848573107,0.0499552978349147,False,False,False,False
LSQ14gfn_B_comb_dup.fits,dup,B,0.23,22,0.8584117177882356,0.894834838951694,0.1949822253857339,1.7623656971143804,0.026845837772561065,0.04712117220739709,False,False,False,False
LSQ14gfn_V_comb_dup.fits,dup,V,0.23,24,0.7333942054655929,0.7851146110493049,0.21486038898160637,1.7570951998780835,0.01914345294627016,0.0413758554021223,False,False,False,False
LSQ14gfn_V_comb_swo.fits,swo,V,0.43,24,1.4378450401182965,1.51015714051415,0.2827287696329305,2.738666453630306,0.11246507945180773,0.18974736888677635,False,False,False,False
LSQ14ghv_B_comb_dup.fits,dup,B,0.23,19,1.361700453392251,1.4246106903774731,0.18452630945469453,1.9830886391466016,0.01659493925208059,0.036646197965213734,False,False,False,False
LSQ14ghv_V_comb_dup.fits,dup,V,0.23,23,1.2471449803956383,1.2951534600299122,0.15940546940975095,1.839280693057132,0.010465135566518565,0.023688049836629643,False,False,False,False
LSQ14ghv_V_comb_swo.fits,swo,V,0.43,25,1.5988843814632934,1.7416653016313475,0.38256719517316495,2.951846347425991,0.10442793107737662,0.22544520478349117,False,False,False,False
LSQ14gov_B_comb_dup.fits,dup,B,0.23,23,1.0177478828006759,1.088475509391932,0.2843791222444845,2.3560538848051245,0.021814849394441012,0.05916163527556828,False,False,False,False
LSQ14gov_V_comb_dup.fits,dup,V,0.23,25,0.8163215445565376,0.8717234953524937,0.24951133920500637,2.0443497938729003,0.036078692394173155,0.06842209614688533,False,False,False,False
LSQ14ie_B_comb_dup.fits,dup,B,0.23,25,1.1763380845090794,1.1781675744356266,0.09861261327073412,1.4008539653356564,0.12865442362786747,0.2227908131463281,False,False,False,False
LSQ14ie_V_comb_dup.fits,dup,V,0.23,25,1.0907356311748946,1.078342940431631,0.08678434269653924,1.2989438947267031,0.051960244563287426,0.12503669073292945,False,False,False,False
LSQ14ip_B_comb_dup.fits,dup,B,0.23,20,1.0968329727531314,1.130225708276298,0.1964185392497361,1.93235958384983,0.07596123657434416,0.12598375862465638,False,False,False,False
LSQ14ip_V_comb_dup.fits,dup,V,0.23,24,0.9495670636111885,1.0780913623398776,0.3695234588813607,2.518504110875399,0.11370971769036582,0.31179323818647364,False,False,False,False
LSQ14jp_B_comb_dup.fits,dup,B,0.23,25,1.3392292379921744,1.3699619195850599,0.20066352051790998,2.3114089390780586,0.04932521899904125,0.07853428295075937,False,False,False,False
LSQ14jp_V_comb_dup.fits,dup,V,0.23,25,0.881927579833133,0.9416637218039962,0.1579047529778272,1.4819021568213482,0.05422076242680528,0.15662655616513654,False,False,False,False
LSQ14mc_B_comb_dup.fits,dup,B,0.23,22,0.9594940787103945,0.9887619911237628,0.08933292242208368,1.2584324911929974,0.0446746090728215,0.09740030967737123,False,False,False,False
LSQ14mc_V_comb_dup.fits,dup,V,0.23,25,0.8243151272186983,0.8717066476690865,0.2091003894766467,1.7014858028942712,0.0555458019957482,0.09474828366129062,False,False,False,False
LSQ14q_B_comb_dup.fits,dup,B,0.23,23,1.0498710801950966,1.1316441829466548,0.3011991606472584,2.167113684306794,0.045496129549628575,0.19893774869947323,False,False,False,False
LSQ14q_V_comb_dup.fits,dup,V,0.23,25,1.0403539069609835,1.149475910448062,0.25281717963310124,1.8772955814531824,0.04207293095257794,0.35068212955038747,False,False,False,False
LSQ14wp_B_comb_dup.fits,dup,B,0.23,25,1.3160047784394195,1.315888049549255,0.06370088477714211,1.4675204244168805,0.07508424330391546,0.1147653194689231,False,False,False,False
LSQ14wp_V_comb_dup.fits,dup,V,0.23,24,1.2315147513207827,1.232635883856817,0.0658150156033764,1.3536069034197558,0.06021163206247443,0.13031917212503097,False,False,False,False
LSQ14wp_V_comb_swo.fits,swo,V,0.43,25,1.6795611998266524,1.740637155786153,0.19584164022524594,2.418934899165798,0.06094399217757236,0.12488686456681064,False,False,False,False
LSQ14xi_B_comb_dup.fits,dup,B,0.23,23,1.1272045831409843,1.159638120487016,0.14883889416604448,1.835281606173503,0.014992367667546521,0.02489297153757475,False,False,False,False
LSQ14xi_V_comb_dup.fits,dup,V,0.23,25,0.9251797659815797,0.9528478010138359,0.11914647720392314,1.4746400516253275,0.04824701220387732,0.08103841854798577,False,False,False,False
LSQ15aae_B_comb_dup.fits,dup,B,0.23,25,1.0823248756054746,1.0889092048137683,0.03870699867870256,1.2234081635634673,0.024743137890020188,0.048761179316005876,False,False,False,False
LSQ15aae_V_comb_dup.fits,dup,V,0.23,25,1.0759480453274004,1.122500072107051,0.18211755660416953,1.8761846091968395,0.017152410902744664,0.032481827689439635,False,False,False,False
LSQ15agh_B_comb_dup.fits,dup,B,0.23,23,1.1238369058531392,1.212944866950853,0.21681968454496608,1.8141110957571285,0.05360938052126125,0.22493433679645225,False,False,False,False
LSQ15agh_V_comb_dup.fits,dup,V,0.23,25,1.0328066376713871,1.1293398799558296,0.2552303077990548,1.9798105131274255,0.05370398110848956,0.20203165207563356,False,False,False,False
LSQ15aja_B_comb_dup.fits,dup,B,0.23,25,1.3059118409205803,1.328245787917671,0.06241715852011296,1.469762571527075,0.047286129432817646,0.0933323809152189,False,False,False,False
LSQ15aja_V_comb_dup.fits,dup,V,0.23,25,1.2221017890371073,1.236442521752219,0.06262319788655828,1.335404763387283,0.08396105013916068,0.13752276562378896,False,False,False,False
LSQ15aja_V_comb_swo.fits,swo,V,0.43,25,1.3262294739635947,1.4123658890139092,0.27370960284331963,2.2818507150524745,0.12229304796632695,0.3999618242590246,False,False,False,False
LSQ15alq_B_comb_dup.fits,dup,B,0.23,25,1.1663335539981028,1.1695529031944223,0.03621797920885721,1.2480431611646379,0.04347528906898279,0.07717108412773355,False,False,False,False
LSQ15alq_V_comb_dup.fits,dup,V,0.23,25,1.1313818254856596,1.1360582747652808,0.056544565758900295,1.2993083556760436,0.037783091692766585,0.07051865093667309,False,False,False,False
LSQ15alq_V_comb_swo.fits,swo,V,0.43,25,1.5225076134047897,1.5895856896061955,0.21125220285163038,1.988035402850582,0.17794052544854888,0.44710390598002303,False,False,False,False
LSQ15bv_B_comb_dup.fits,dup,B,0.23,25,0.9251073758406485,0.9302457519459324,0.058546203359894744,1.071757940323533,0.02982877308112523,0.0488604978370728,False,False,False,False
LSQ15bv_V_comb_dup.fits,dup,V,0.23,25,0.9679869102468939,1.003284069021005,0.1754386382782797,1.805350554881714,0.03203330340202566,0.06330026566241476,False,False,False,False
LSQ15bv_V_comb_swo.fits,swo,V,0.43,25,1.7634238993388487,1.8800521908955359,0.36079003900486184,3.4842514297107314,0.06170799583838308,0.14207565648767018,False,False,False,False
PS1-14xw_V_comb_swo.fits,swo,V,0.43,25,1.4126361480978997,1.5071286124967107,0.29910339578881845,2.2263110615599224,0.2279062069279331,0.49682169858949843,False,False,False,False
PS15sv_B_comb_dup.fits,dup,B,0.23,25,1.1530998576241642,1.1830981034439552,0.06365017196859701,1.356318538441646,0.03834457348514989,0.10735888678415195,False,False,False,False
PS15sv_V_comb_dup.fits,dup,V,0.23,25,1.0178934319534898,1.054601023065583,0.08805214635629591,1.1738238993139467,0.11017821015818902,0.17330145190148538,False,False,False,False
PS15sv_V_comb_swo.fits,swo,V,0.43,25,1.552482591873952,1.5445321837641979,0.11389153696115552,1.8070323712778111,0.11872169198208604,0.2145625651494958,False,False,False,False
PTF11pbp_B_comb_dup.fits,dup,B,0.23,25,0.9470946575395779,1.0564145175869306,0.30006030541169604,1.8812907516989588,0.03841277915112568,0.15358149587020198,False,False,False,False
PTF11pbp_V_comb_dup.fits,dup,V,0.23,25,1.0004602978355759,1.1027838609637215,0.2814405186201298,1.9136065712201504,0.04003941717531096,0.09189543114241105,False,False,False,False
PTF11pbp_V_comb_swo.fits,swo,V,0.43,25,1.88115143520112,1.914522344828743,0.10596747047717398,2.1864579883570157,0.07856034072345942,0.1466366432968811,False,False,False,False
PTF11ppn_B_comb_dup.fits,dup,B,0.23,25,1.3384397020585082,1.3520789950752663,0.09695925858483836,1.5959043200430716,0.047498314138315026,0.08961240522080782,False,False,False,False
PTF11ppn_V_comb_dup.fits,dup,V,0.23,25,1.3033316258693193,1.337611144616548,0.13200659188529704,1.8906076141019021,0.022672288684813625,0.0693219323702976,False,False,False,False
PTF11ppn_V_comb_swo.fits,swo,V,0.43,25,1.8066328223686472,1.848391633952745,0.25248124755941714,2.8077379340742614,0.040011257628143476,0.0874344271882046,False,False,False,False
PTF11pra_B_comb_dup.fits,dup,B,0.23,25,1.032324965649357,1.3262203829476784,0.6213473389823363,3.4666269786160955,0.09011989946005428,0.8476215512579958,False,False,False,False
PTF11pra_V_comb_dup.fits,dup,V,0.23,25,1.0168318748405734,1.2339231347202968,0.5554065239118142,3.409569162371247,0.08314597435449089,0.7840745939623494,False,False,False,False
PTF11pra_V_comb_swo.fits,swo,V,0.43,22,1.5281890622881629,2.004531061411321,0.8699699068028544,4.490815637994024,0.12033614467531749,1.24927585053126,False,False,False,False
PTF13anh_B_comb_dup.fits,dup,B,0.23,25,1.3384671026163477,1.3467471783912977,0.08819117810386515,1.5877457988636463,0.08764041261727548,0.178814336037171,False,False,False,False
PTF13anh_V_comb_dup.fits,dup,V,0.23,25,1.30167479136383,1.2942858243158257,0.07278831656342719,1.4550083228903197,0.08712713056597451,0.16639760604159126,False,False,False,False
PTF13duj_B_comb_dup.fits,dup,B,0.23,25,0.958636322775755,0.962534074920571,0.08491049440387373,1.2977912045707654,0.0474552502429392,0.12056134436126764,False,False,False,False
PTF13duj_V_comb_dup.fits,dup,V,0.23,25,0.9032027356626978,0.9606013962334282,0.1254590952806168,1.2544737025135961,0.04179886286705852,0.2542622893483881,False,False,False,False
PTF13duj_V_comb_swo.fits,swo,V,0.43,25,1.3744216726747847,1.4349217137080956,0.1702579186769148,2.060914950169668,0.12313991914002516,0.2608814258324512,False,False,False,False
PTF13dwl_B_comb_dup.fits,dup,B,0.23,25,1.0457107082659514,1.0480282969065093,0.04331281850256665,1.144392567710481,0.04883850786655337,0.08093073380292615,False,False,False,False
PTF13dwl_V_comb_dup.fits,dup,V,0.23,25,1.0113138863891653,1.0351323866567481,0.08995581318964899,1.2900546872975176,0.07766139126475038,0.15650186908181662,False,False,False,False
PTF13dym_B_comb_dup.fits,dup,B,0.23,22,1.2529214132854263,1.334631769552589,0.24147943184902568,2.1381040080623284,0.03684978646182051,0.09735531315567458,False,False,False,False
PTF13dym_V_comb_dup.fits,dup,V,0.23,25,1.0535956801628283,1.186015532381824,0.33087804060562004,2.153294486648458,0.06880549603591456,0.23391377170116345,False,False,False,False
PTF13ebh_B_comb_dup.fits,dup,B,0.23,22,2.601818904454496,2.596781707188804,0.02415951275112689,2.6348867595562706,0.016332659091007222,0.04292781699206483,False,True,False,True
PTF13ebh_V_comb_dup.fits,dup,V,0.23,25,1.7307056694894944,1.7342468519828262,0.023192043563596526,1.8162685958293914,0.013237373022372378,0.03031139517781889,False,False,False,False
PTF13ebh_V_comb_swo.fits,swo,V,0.43,25,2.128205655246094,2.2512570022297305,0.4264134648445839,4.176363774428041,0.07937360631932248,0.15232931328657529,False,True,False,True
PTF13efe_B_comb_dup.fits,dup,B,0.23,25,1.3040003186165487,1.2986832178671577,0.04429562025172687,1.4100696637719472,0.02784279377361267,0.07172690370833057,False,False,False,False
PTF13efe_V_comb_dup.fits,dup,V,0.23,25,1.220425061074169,1.2388255038720688,0.05881178109826928,1.4579281594021,0.02713342005958749,0.0672796228779764,False,False,False,False
PTF13efe_V_comb_swo.fits,swo,V,0.43,25,1.617951295053267,1.721800452286863,0.4073139286569569,3.264616073365321,0.18562427097289821,0.4165430866087867,False,False,False,False
PTF13ez_B_comb_dup.fits,dup,B,0.23,25,1.3058903537174862,1.4037948077252338,0.3661038972597541,3.090887177084874,0.04100999342344067,0.13240551155538594,False,False,False,False
PTF13ez_V_comb_dup.fits,dup,V,0.23,25,1.4218267603311772,1.5587058573132133,0.4385858833233805,3.0050604976424005,0.05805670478386182,0.21768111456077976,False,False,False,False
PTF14aje_B_comb_dup.fits,dup,B,0.23,25,0.9238870832081113,0.9741754350145095,0.13669525805931693,1.5269585050844572,0.023137049515174424,0.1001364591375079,False,False,False,False
PTF14aje_V_comb_dup.fits,dup,V,0.23,25,1.0629663515069094,1.108817336966696,0.14330162389788056,1.6482560871788854,0.05759944802141545,0.15914951638926622,False,False,False,False
PTF14fpg_B_comb_dup.fits,dup,B,0.23,20,1.4470499561742536,1.4996647067582853,0.21240883943771705,2.390392941713705,0.03278507658053561,0.0646616196921499,False,False,False,False
PTF14fpg_V_comb_dup.fits,dup,V,0.23,25,1.296508803434553,1.3296255250033706,0.16961544732284403,2.1281420584208655,0.02584023180130115,0.059058801081707024,False,False,False,False
PTF14fpg_V_comb_swo.fits,swo,V,0.43,25,1.6549596287167823,1.7320802665524164,0.22890543106093136,2.4796622478182817,0.06784812149709143,0.167865157925829,False,False,False,False
PTF14gnl_B_comb_dup.fits,dup,B,0.23,19,0.8942252565989356,0.9468845630212746,0.18746087371805303,1.6785579614468542,0.015574058858567582,0.039962943718191424,False,False,False,False
PTF14gnl_V_comb_dup.fits,dup,V,0.23,24,0.8112166588219407,0.8573108341190839,0.16311080397467195,1.5911633340283624,0.027708235761463893,0.07978286083245123,False,False,False,False
PTF14uo_B_comb_dup.fits,dup,B,0.23,21,0.979799548019424,1.002629516389116,0.2194848922819113,1.6671729480133768,0.07558746220792507,0.13278703458482066,False,False,False,False
PTF14uo_V_comb_dup.fits,dup,V,0.23,25,0.8728012584706388,1.0067504209007823,0.2884463953082052,1.7791974937150603,0.09835984958680663,0.49705133526958367,False,False,False,False
PTF14w_B_comb_dup.fits,dup,B,0.23,16,1.0069534954545039,1.1638969277999895,0.35794112481046897,2.037150656539691,0.016255312855424246,0.4365031757664394,False,False,False,False
PTF14w_V_comb_dup.fits,dup,V,0.23,22,1.0624427129666172,1.190544449662169,0.31155422777008385,2.215651552174824,0.03044794271316689,0.18387881509684,False,False,False,False
PTF14w_V_comb_swo.fits,swo,V,0.43,24,1.2634423184120287,1.432561292539602,0.3765968756936723,2.5658853993661883,0.10917021101031703,0.6558915343014864,False,False,False,False
PTF14yy_B_comb_dup.fits,dup,B,0.23,22,1.0332154108737415,1.073673864337984,0.24647206957060724,1.9762840817867953,0.04667717235553775,0.1355446719356369,False,False,False,False
PTF14yy_V_comb_dup.fits,dup,V,0.23,25,0.9499355674861174,1.0649846934774976,0.31319383709341736,2.0640129590785072,0.0698722644478647,0.47065231658316553,False,False,False,False
SN04dt_B_comb_dup.fits,dup,B,0.23,13,1.4507730892471449,1.6604460349273462,0.5702626712285171,2.822547930280373,0.0578920759538014,0.8929746126850686,False,False,False,False
SN04dt_V_comb_dup.fits,dup,V,0.23,14,1.2943876838757582,1.3418880012249745,0.31798785889415343,2.2065451377153904,0.025803545805035317,0.04387919439597421,False,False,False,False
SN04ef_B_comb_dup.fits,dup,B,0.23,24,1.631205181067636,1.668562154451223,0.14515919995691215,2.220953138621047,0.022049235247301357,0.04484658347051962,False,False,False,False
SN04ef_V_comb_dup.fits,dup,V,0.23,25,1.6718550768219238,1.7122548545873266,0.26946516985663727,2.5578200858141678,0.03125698889462323,0.08027276048295717,False,False,False,False
SN04eo_B_comb_dup.fits,dup,B,0.23,24,1.0229589323286556,1.0942331835152825,0.15451557787405684,1.5559443034587275,0.06890333040926817,0.23730532118470127,False,False,False,False
SN04eo_V_comb_dup.fits,dup,V,0.23,25,0.9770088095163895,1.0034514367731397,0.11028907816152626,1.3344768441172505,0.030014604167405694,0.07803117792403613,False,False,False,False
SN04ey_B_comb_dup.fits,dup,B,0.23,20,1.2179446780375325,1.2159267786934251,0.15762151730945062,1.5365105611223777,0.06793173788180017,0.13137158363849966,False,False,False,False
SN04ey_V_comb_dup.fits,dup,V,0.23,24,1.266453496172721,1.2592396650499034,0.09712869698460272,1.4462414639207175,0.06248113970689312,0.13247390554300043,False,False,False,False
SN04gs_B_comb_dup.fits,dup,B,0.23,20,0.9713232309929056,1.0624260648165869,0.31823816056831106,2.2594512370602593,0.05010313684848821,0.170853037302945,False,False,False,False
SN04gs_V_comb_dup.fits,dup,V,0.23,25,1.4258103791188628,1.5131945931012223,0.2927890421563883,2.7259056299418636,0.050621021287721425,0.13758093795695747,False,False,False,False
SN04gu_B_comb_dup.fits,dup,B,0.23,14,1.3118397627602314,1.5115175565225,0.5357501841180327,2.877882642908989,0.040166927845626095,0.7209173514023257,False,False,False,False
SN04gu_V_comb_dup.fits,dup,V,0.23,15,1.1757677091936414,1.4758417369476236,0.49778014172761786,2.5416077785193076,0.06914609589951091,0.8714311583720322,False,False,False,False
SN05A_B_comb_dup.fits,dup,B,0.23,16,0.9049574883547329,1.0305269327977777,0.3102604038749815,1.9287242067551402,0.10137388880790403,0.4203809766044748,False,False,False,False
SN05A_V_comb_dup.fits,dup,V,0.23,16,1.1674800425730392,1.1866815722893198,0.4195597932082855,2.1246984617560796,0.5616297719985308,0.8107007672936636,False,False,False,False
SN05M_B_comb_dup.fits,dup,B,0.23,11,1.2389874267494985,1.2435622660870314,0.2038702447082334,1.6952812561073682,0.05360059001000632,0.09966583146430863,False,False,False,False
SN05M_V_comb_dup.fits,dup,V,0.23,13,1.0730935401122377,1.1337075111046344,0.2976218785096607,1.8388113110434694,0.09831270725430775,0.2248598081012163,False,False,False,False
SN05W_B_comb_dup.fits,dup,B,0.23,12,1.701381418827332,1.8063928527909094,0.22663021160914895,2.1437095738494794,0.13329135038076695,0.48932636059650414,False,False,False,False
SN05W_V_comb_dup.fits,dup,V,0.23,18,1.418554360919442,1.5380043250049298,0.3120455814451378,2.611802968998869,0.020974671440906558,0.16429704112478727,False,False,False,False
SN05ag_B_comb_dup.fits,dup,B,0.23,19,1.168434263047121,1.243715603953731,0.23489065733795925,2.1636486202880443,0.045110617929013136,0.10943462911178625,False,False,False,False
SN05ag_V_comb_dup.fits,dup,V,0.23,25,1.2044226744449325,1.3669057790767603,0.33233217866512743,2.5504836234732116,0.03481569124459993,0.3891469498377871,False,False,False,False
SN05al_B_comb_dup.fits,dup,B,0.23,20,1.3449727822910582,1.3707073185993923,0.09537933114397083,1.5694104046780508,0.06847306231885462,0.13982140679582367,False,False,False,False
SN05al_V_comb_dup.fits,dup,V,0.23,25,1.2034016466012447,1.2655177056794755,0.26488353322609526,2.4110525098137283,0.11309304232072337,0.2206388372374133,False,False,False,False
SN05am_B_comb_dup.fits,dup,B,0.23,23,1.4425093944219654,1.5023884382380732,0.32089523466714204,2.6950125188442504,0.049325993332778775,0.16276777998337022,False,False,False,False
SN05am_V_comb_dup.fits,dup,V,0.23,25,1.2509774851011963,1.3669966510190588,0.24808328393507187,2.0925307143319234,0.07015890399570075,0.2561695160377808,False,False,False,False
SN05be_B_comb_dup.fits,dup,B,0.23,17,1.252024357738169,1.3734375134774162,0.32628716409578573,2.3797683493867265,0.03430899197755739,0.11566260833209774,False,False,False,False
SN05be_V_comb_dup.fits,dup,V,0.23,18,0.9697530330881341,1.1027269597198728,0.352312205908139,2.039940248502303,0.06129803927521247,0.336061083752925,False,False,False,False
SN05bg_B_comb_dup.fits,dup,B,0.23,16,1.2008279124460002,1.215611660666727,0.36788824290273026,2.3572018918859095,0.057278347157242324,0.35381211365443477,False,False,False,False
SN05bg_V_comb_dup.fits,dup,V,0.23,16,1.2272160239356127,1.1913111057600654,0.213435011020296,1.4999513325975982,0.06304326599860119,0.09858924984936857,False,False,False,False
SN05bl_B_comb_dup.fits,dup,B,0.23,14,1.2546900175059215,1.3930096539223318,0.4759272705432747,2.4960655128914615,0.05011125331786015,0.11221958403696197,False,False,False,False
SN05bl_V_comb_dup.fits,dup,V,0.23,21,1.3930890895623087,1.5616096561502788,0.3981683009904013,2.589230371751592,0.05244300358153951,0.34388189145370807,False,False,False,False
SN05bo_B_comb_dup.fits,dup,B,0.23,24,1.0823473622743767,1.1144135920167708,0.1041754324181805,1.3997696733208038,0.032588674936999754,0.06294859230869299,False,False,False,False
SN05bo_V_comb_dup.fits,dup,V,0.23,23,1.3838500896455024,1.4443556480802946,0.36699789639700875,3.1090462408494934,0.019920432997054795,0.04751773210236898,False,False,False,False
SN05el_B_comb_dup.fits,dup,B,0.23,23,1.1046623513901006,1.1725086904852227,0.1476164691341474,1.658559337855545,0.04002197324961367,0.1930609910437564,False,False,False,False
SN05el_V_comb_dup.fits,dup,V,0.23,24,1.0796971571967484,1.1211703140201157,0.12308310348216438,1.5054035669747228,0.031299211951365674,0.09513371918492552,False,False,False,False
SN05eq_B_comb_dup.fits,dup,B,0.23,12,0.9412286017117675,1.1041123826894437,0.407980274324986,2.15708573783434,0.04761048903357309,0.27745739263553226,False,False,False,False
SN05eq_V_comb_dup.fits,dup,V,0.23,15,0.856838166063649,0.8412082114061368,0.2899568025424036,1.6683455305334614,0.03692334570458562,0.3583373320429629,False,False,False,False
SN05gj_V_comb_dup.fits,dup,V,0.23,15,1.0013622802146716,1.046731131290417,0.1402626374229565,1.5278629384583964,0.030250308989548804,0.07727466983734754,False,False,False,False
SN05hc_B_comb_dup.fits,dup,B,0.23,11,1.0270082405778476,1.059313995725317,0.2329154213223408,1.6809870512700342,0.031116215277926813,0.06357563639792096,False,False,False,False
SN05hc_V_comb_dup.fits,dup,V,0.23,16,0.7614090023996145,0.7679905888964957,0.29653226991141607,1.4991019273037565,0.06794157853953982,0.2893148553829308,False,False,False,False
SN05hj_B_comb_dup.fits,dup,B,0.23,13,1.0405615869140614,0.9768160530405313,0.14280180469514817,1.0793375041362498,0.018327402413664193,0.18028701814596426,False,False,False,False
SN05hj_V_comb_dup.fits,dup,V,0.23,16,0.7339726471287689,0.6744551424950298,0.15607552674163172,0.8835378645694217,0.019404900776249203,0.31383834716026143,False,False,False,False
SN05hk_B_comb_dup.fits,dup,B,0.23,16,1.047609321286164,1.068286586682777,0.06752276787266967,1.2751039145953798,0.038054352419621726,0.07323270154157946,False,False,False,False
SN05hk_V_comb_dup.fits,dup,V,0.23,18,1.0470016003099238,1.1228118402286755,0.24361366813738994,1.8713529294196014,0.06876133204095106,0.2091242941611412,False,False,False,False
SN05iq_B_comb_dup.fits,dup,B,0.23,22,1.329225190726539,1.3084912981568542,0.2248396400439882,1.978447844470538,0.18016400752659442,0.3042521598907313,False,False,False,False
SN05iq_V_comb_dup.fits,dup,V,0.23,23,1.2260528678967475,1.2567268032277779,0.1960373241910244,1.868550521135135,0.14453166963558178,0.2972921319960049,False,False,False,False
